id	APOA5	APOC3	CPT1A	MMP1	NR1H3	CYP27A1	APOA2	SCD	SORBS1	PLTP
TCGA-EW-A1P7	0	0	19.29917964	10.32564119	5.525911417	19.49518846	0.060749043	26.73394059	7.752367301	41.9319011
TCGA-E9-A3QA	0	0	17.86420016	40.19920656	10.9014076	32.85520838	0	38.50707602	2.180265838	24.88629741
TCGA-BH-A18P	0	0	7.831329426	99.51759464	2.51672306	37.89099009	0.079685024	25.86850502	2.832799278	12.20218085
TCGA-BH-A0GY	0	0	26.0312429	13.27820042	3.256620243	12.2107695	0	123.1068309	2.97053643	30.19195133
TCGA-A7-A0CJ	0	0	34.68380652	2.947480567	8.284571969	10.19406912	0	20.20602321	1.108246721	12.76116259
TCGA-E2-A570	0.011877887	0.159487374	4.021810795	2.442153782	3.041823784	14.17584157	0.073077283	30.2359645	5.506429702	12.36576345
TCGA-AR-A2LO	0	0	15.93985956	0.823762266	8.124278631	14.67099101	0	31.11441792	6.128081044	26.08167431
TCGA-A8-A092	0	0	23.8942031	5.365174576	5.824518303	13.6205279	0	510.3602234	1.970634677	36.49076934
TCGA-BH-A0EE	0	0.016390317	10.97252451	2.075064043	2.752380038	20.82708726	0	211.2583958	0.837025717	4.893332023
TCGA-A8-A06X	0	0	23.93812604	15.87260059	4.616743979	9.011913489	0	182.0820192	1.238978715	19.63526416
TCGA-A8-A08O	0	0.024602642	17.98911433	5.385955371	5.146690282	3.321232915	0	272.1646361	7.124937771	11.26084502
TCGA-A8-A08P	0	0	59.44584206	217.4903157	12.52777433	35.34544287	0	572.725832	1.742837541	24.1367466
TCGA-EW-A6SC	0	0	11.47937704	1.919309976	4.100330871	5.270254451	0.042116855	36.13362236	5.720460802	38.87629362
TCGA-BH-A1F2	0	0	29.45472947	35.05867619	3.745683068	7.147445129	0	604.7886403	14.79741575	16.26622745
TCGA-A2-A0YM	0.007470496	0	11.39480638	169.9637455	7.18621188	28.73723812	0.030640892	62.2719131	3.297287389	29.30889963
TCGA-A7-A13D	0	0	8.45849289	2.085495052	1.90769303	23.58036078	0.087652015	86.11844813	4.388466368	159.1883742
TCGA-A1-A0SK	0	0	19.97305191	0.820867231	3.11980389	14.23289459	0.01614364	41.59906292	2.026296188	16.14430736
TCGA-A2-A0EV	0.017014975	0	5.665776598	11.34876347	4.230084832	18.8918238	0.017447101	90.34921984	8.579784019	25.01351925
TCGA-E2-A14X	0.005823127	0.013031432	16.3150073	1.959160018	3.233951194	6.465451209	0	49.92478614	3.427602632	14.2031222
TCGA-E2-A14W	0	0	11.10074532	0.959121492	2.728752041	6.599273901	0.092997137	208.3352891	1.053953947	8.317863798
TCGA-BH-A0BC	0.007346532	0	10.27751518	1.004580452	8.172552554	20.26098663	0	37.15790403	5.20864571	26.3067429
TCGA-A8-A07L	0.008837293	0.059330281	14.6978956	9.354467948	2.557855437	4.191241183	0	71.76785739	2.070587888	12.38836202
TCGA-E9-A227	0.043689339	0	26.88415652	1.210593881	3.938064294	9.655343906	0	193.5497114	3.408240907	16.98285931
TCGA-E9-A1RB	0.012211939	0	26.97431351	37.23006169	5.14789407	18.83104358	0.025044167	93.75771202	2.47517462	51.36641515
TCGA-E9-A1RA	0	0	13.89219079	5.925468478	3.892217436	11.29908579	0	54.25096728	6.838162013	12.59823585
TCGA-E2-A1B5	0	0.021463724	18.87354801	0.207577093	5.584886608	9.969874712	0	91.75583584	10.4990048	17.29281831
TCGA-A2-A0YC	0.100151387	0.400225563	17.86563017	8.480149874	5.046391408	6.302155913	0	148.1607803	5.234649976	14.02203883
TCGA-B6-A0I6	0.011049515	0	3.927251835	11.4570123	3.35405071	15.13980638	0.045320551	83.24367589	3.475636789	27.6923549
TCGA-BH-A0EA	0.012135169	0.027156996	11.6747945	0.811787391	6.635664812	43.39351062	0	450.1307383	20.05949891	27.32192551
TCGA-AO-A0J2	0	0	6.311052592	42.92371352	6.341816843	17.3563178	0.041090394	110.8040551	0.675946281	68.54794553
TCGA-AR-A2LN	0.068000887	0	25.75090945	0.401377825	6.198260606	11.26562467	0.027891157	16.56046579	16.8340756	29.03331192
TCGA-E9-A1N4	0	0	16.48676238	1.145332212	7.138535247	16.71541889	0.023639839	29.38901113	8.716778303	38.08553938
TCGA-AQ-A54O	0	0	8.041721889	0	3.750590509	45.39259144	0.027849733	94.30206968	2.624745352	19.58572783
TCGA-BH-A18F	0	0	14.14966767	1.026193426	4.406225099	36.08791683	0	84.60411704	23.71022804	19.93755305
TCGA-A8-A08F	0.01038686	0	25.55081155	113.7176729	13.64185848	15.94588089	0.063903919	300.053928	2.052231924	51.10465071
TCGA-A8-A08S	0	0.016585188	16.89184599	5.096232589	4.54361708	19.33172406	0	104.3269817	1.740419185	10.22520898
TCGA-A8-A091	0.016857285	0.037724501	41.88552729	6.683134635	2.097242549	3.661573997	0	30.56132001	2.775043408	11.63122117
TCGA-E2-A1B4	0	0	4.257424219	0.823251619	7.718185317	5.498211195	0	109.9891443	2.799810055	8.369374682
TCGA-A8-A09M	0	0	22.78802515	1.094047723	7.852687387	22.65612978	0	216.1041726	0.983411339	19.00369977
TCGA-A7-A0DB	0	0	9.428331533	0.943587105	10.02883353	37.91943112	0.017254865	47.57341959	8.320970809	35.05660922
TCGA-BH-A1FD	0	0	31.14708551	45.47992827	5.482985522	3.488770911	0.028791378	398.0607278	2.503504694	20.7244387
TCGA-EW-A6SD	0	0	3.739115448	20.15761208	6.866412334	5.55664163	0	143.3738661	2.298104536	28.28671975
TCGA-D8-A3Z5	0	0	17.39552938	0.026430265	12.55457987	37.68487943	0.018366004	42.50603063	12.29140456	17.62225687
TCGA-E2-A1II	0.041815315	0.031192487	5.678220417	0.589617168	13.92646475	36.84701639	0.028584861	88.78118196	4.047284978	100.9813363
TCGA-AR-A1AY	0	0	23.84135594	151.5877224	5.986480982	25.71287313	0.018731966	58.22217856	4.546912506	136.848623
TCGA-E2-A1IH	0.00755596	0	12.63150949	5.14379071	4.726090444	15.9983255	0	104.298399	4.23778938	19.78969256
TCGA-A2-A0D2	0	0	3.076405221	11.6001059	6.421104148	23.22257501	0	146.1975238	6.096074576	22.25658205
TCGA-A2-A3XS	0	0	8.865679755	0.71485606	3.977256891	15.19530967	0	35.92949342	1.745083236	19.7691177
TCGA-C8-A3M7	0.008453469	0	13.85989236	0.60707919	3.892411048	21.66069391	0	25.97664165	12.79855915	12.398334
TCGA-BH-A1FH	0.014328648	0	15.87460089	0.338301557	3.727638983	28.2204088	0.0293851	13.35362904	6.231900964	56.08425613
TCGA-A8-A07C	0.012372968	0	3.561209736	10.97304529	4.033497534	41.09677422	0	19.86458111	1.617943703	14.89121043
TCGA-E9-A226	0	0	17.53952456	9.545956745	2.349416683	5.572592199	0	189.2350602	9.007977135	9.286569037
TCGA-E9-A1N8	0	0	7.406950587	7.567806951	3.649936162	41.35812917	0.047447443	15.79609619	5.847692328	18.37804162
TCGA-E2-A14V	0.015877191	0.017765586	48.19382735	2.928616303	4.547958712	5.97245299	0	366.0521903	4.783726044	15.08226255
TCGA-A2-A0EU	0	0	13.64260034	3.891309551	2.553687126	12.71368353	0	133.2860079	1.789195821	12.64358741
TCGA-A7-A0CG	0	0	14.89070484	1.63681048	6.126099234	19.02615388	0	140.4136901	15.53238673	47.00829529
TCGA-E2-A107	0.025958453	0	16.84834505	0.519248129	4.472516109	48.40176846	0	91.50482631	4.285676114	5.82729991
TCGA-E2-A2P6	0.022947296	0	7.614070199	0.240795182	8.002253246	29.28016541	0	48.22899422	12.48231957	16.02573789
TCGA-A2-A0D1	0.019969931	0	16.83657748	2.740553735	3.167513912	26.18821157	0	83.09828016	3.076391983	6.275132371
TCGA-E9-A1RH	0	0	9.718544407	112.2709967	2.965537643	1.681380403	0.014383384	63.49747441	1.309101941	17.95188906
TCGA-E9-A1RE	0.007102728	0.015895019	29.62691157	1.970433724	2.605436654	7.724691606	0	173.76304	2.592961143	7.789923105
TCGA-E9-A1N3	0.098535599	0	7.029573146	0.193870041	6.274124374	1.894896051	0.067358727	268.4413221	5.221051557	5.826808211
TCGA-E2-A573	0	0	3.783606253	41.63251161	7.660048637	25.19599686	0	40.1294935	4.795639291	18.25694251
TCGA-A2-A3XY	0	0	13.65693165	58.67016305	6.07161198	15.49439478	0	72.16822586	13.8106373	40.33199183
TCGA-A2-A0ET	0.093555206	0.064419964	15.12385976	0.134513463	1.313773614	16.74285233	0.014758648	61.32275987	9.523972771	3.671975982
TCGA-E9-A1NF	0.093940322	0.026278341	11.02321355	11.35541794	3.489112054	9.85655369	0	141.4145236	4.339382556	53.35948944
TCGA-A7-A0CE	0.016124952	0	13.99473933	5.980360131	3.457302911	6.081366595	0.016534475	70.96851371	9.082736014	37.30095567
TCGA-A7-A0CH	0.033033911	0	8.76675223	0.584951757	4.783001371	20.77475329	0	91.88656585	14.01818255	10.46419668
TCGA-E9-A1RI	0	0	8.222713704	4.414571039	1.872539663	11.22237928	0.031516652	116.6139781	5.603454767	16.16921457
TCGA-A7-A0DA	0.015971281	0	14.99762396	8.625805078	2.116749649	18.01835154	0.016376901	8.306680489	8.598508663	16.59683848
TCGA-E9-A1NE	0.013346256	0.059734512	25.04555724	0.111600443	5.31508676	13.50913115	0	34.94578696	4.419219283	25.8039693
TCGA-BH-A18I	0	0	31.37365737	11.74088497	4.002907373	17.64775709	0	106.9544391	11.23708368	26.76186704
TCGA-A2-A04Y	0.666557097	0.889265795	15.26472375	7.736350308	3.123754699	2.23603616	0	156.0598127	5.369551836	22.77923011
TCGA-E9-A1N9	0	0	43.77562283	0.6230524	3.011753908	6.258666176	0	64.48021747	3.747823611	14.12690025
TCGA-E9-A1NA	0.014495648	0.016219726	41.15250609	9.162169208	5.989734076	28.78475578	0.014863791	119.0528557	2.780953661	17.89919857
TCGA-BH-A28Q	0	0.014091917	18.7282973	4.354888795	5.691244381	27.20138706	0.025827725	83.83886979	6.817502494	12.32366708
TCGA-BH-A28O	0	0	14.83282912	0.062637854	8.178216581	25.69456893	0	34.42440194	15.27853978	44.05286054
TCGA-E9-A1N5	0	0	45.2731738	6.207669154	4.258548395	15.45296722	0	156.2301511	4.426963172	22.10212947
TCGA-BH-A0HQ	0.032045585	0	6.508421688	0.966768123	2.991274729	25.20538338	0.021906294	116.5489198	7.81063963	19.06390712
TCGA-A8-A085	0	0	20.7002072	2.621339785	3.372061892	13.84925076	0	733.1934312	2.461021077	6.674028066
TCGA-A8-A08J	0.007595553	0	37.67155497	71.35178014	4.585240536	6.000583274	0.031153822	411.3908952	2.178298321	30.95814499
TCGA-E9-A1R7	0.123061544	0	23.38796169	0.234054311	1.767786	25.04592435	0	16.01519535	5.45366813	4.342498512
TCGA-BH-A0BA	0.036610825	0	22.14473659	0.117052428	2.73132263	23.6248256	0	237.1829854	10.40929953	23.46909503
TCGA-E2-A1BD	0.006143128	0	7.939339268	0.350513784	6.269169817	12.18475735	0.025196576	80.36465883	5.84870184	13.99503186
TCGA-E2-A1IF	0.086037312	0	12.16582005	20.71793027	7.213683547	36.30811093	0	46.34784953	4.668064269	36.31700055
TCGA-A7-A0D9	0.028146071	0.041991598	11.52980548	2.4366211	3.080532543	2.450321664	0.057721784	73.7094373	6.924053188	13.55984887
TCGA-AO-A0J6	0	0	5.954665431	62.87476431	5.041119233	14.23949799	0.08984585	25.52287354	2.437273178	25.58060915
TCGA-E2-A10B	0	0.015951627	19.97311802	9.319264198	3.056596301	24.52548431	0	60.43994596	5.741939814	17.66857666
TCGA-BH-A18R	0	0	20.42821379	6.153752507	2.509881565	4.10565169	0.029221999	47.63319375	2.413326846	40.20500294
TCGA-E9-A229	0	0	13.15873239	15.79274121	5.143277095	8.26005565	0	151.7729244	4.78562098	18.75572089
TCGA-BH-A0B1	0	0	67.0025947	5.971507418	2.943553678	6.018098334	0	75.81992577	2.232759029	21.01087374
TCGA-AR-A1AS	0	0	8.770429578	8.800468256	2.68350734	5.312275224	0	216.5571216	5.378645582	22.97005445
TCGA-B6-A3ZX	0.017029181	0	11.34604113	0.376932701	6.625264145	67.61484978	0.034923336	9.096936206	0.997489095	44.93204598
TCGA-BH-A0DH	0.009273518	0	13.1813483	5.856890126	6.113598723	9.199920165	0	201.5842294	6.458585458	6.67675752
TCGA-A8-A08B	0.495399236	0	32.08809892	18.37723701	3.909451868	17.91641313	0	199.8309277	0.857825057	14.12165644
TCGA-A8-A0AD	0.043536862	0	5.500724996	0.535370802	2.20103184	29.35285731	0	118.5522227	4.104080614	12.49346022
TCGA-GM-A3NY	0	0	15.44092037	0.353021159	6.777150279	17.85028809	0	5.07803903	4.816851905	13.51206111
TCGA-E2-A14Q	0	0	18.63845757	0.958244594	3.99212088	11.38554464	0	92.9406145	9.926030891	14.43556749
TCGA-A7-A0CD	0.007121302	0	15.63001485	0.609489425	3.979266417	16.60941526	0	133.8771911	2.391813426	6.186317524
TCGA-A2-A3XZ	0	0	23.54263021	8.847621153	5.03344779	18.60937295	0.051664558	77.80540823	3.164913817	23.08893375
TCGA-A2-A3Y0	0	0	10.30493887	33.87997175	10.50253967	14.56697744	0.047274491	105.2067255	1.116274868	88.55762362
TCGA-E2-A14R	0.010924973	0	10.50728416	0.720083243	9.743224582	51.72132526	0.089619458	74.82274109	0.682986995	22.06416232
TCGA-BH-A203	0	0	31.31325284	36.22185876	4.556174629	22.25521397	0.016383189	490.6548028	3.536029467	18.53466733
TCGA-E9-A22A	0	0	7.639896798	36.63824346	3.343833843	20.25340292	0	110.9407414	2.892350349	30.93280321
TCGA-BH-A0B4	0.029898287	0	16.27519721	7.89729093	3.841128452	13.40281154	0	51.32407794	2.426113725	19.65634084
TCGA-BH-A0B3	0.008953208	0	6.00754681	41.46700663	5.339750274	18.8985688	0.036722365	108.101103	8.033344084	28.06529522
TCGA-E9-A1NC	0	0.740585565	4.428697919	54.98952057	7.644424913	22.15158766	9.933322079	51.06608391	7.379424762	36.6438166
TCGA-A2-A3KD	0.029762899	0	27.77933194	0.300114266	4.898961325	6.680728133	0.015259391	45.91741985	5.058172878	43.09579899
TCGA-E2-A572	0.042882723	0.023991546	2.053932188	0.084372301	13.04901958	18.86826149	0.043971808	8.9546635	2.262217222	4.423527533
TCGA-E2-A10C	0.065842245	0.098231155	9.922461376	13.86136336	3.17621652	44.33070265	0.045009619	29.84208258	2.828660486	30.39823202
TCGA-3C-AALK	0.009594522	0	10.15386825	6.087943075	3.351300968	14.4676829	0	187.7762776	3.153741131	20.15284503
TCGA-E9-A1RC	0.005972039	0.026729356	18.46168317	0.998755274	3.536229517	19.38021674	0.012247419	97.24418845	3.451068922	13.65081146
TCGA-EW-A1OZ	0.007544948	0	15.27024869	13.76111218	4.451469468	4.41653391	0.015473132	66.30943947	1.665074304	22.85675675
TCGA-E2-A10A	0.01673518	0	14.09207923	8.890203195	3.874332553	6.98560512	0.0171602	119.5391641	10.48017312	12.34896223
TCGA-AO-A12H	0.036695855	0	10.42754123	0.830294954	2.152480279	8.60646362	0	50.15561597	0.908430508	9.935608647
TCGA-E9-A22G	0	0	3.445145055	18.54876691	2.949859608	51.16870527	0.073013217	6.668127457	1.198958144	13.28900894
TCGA-E2-A14P	0	0	35.16688134	1.940408691	5.536340971	7.595920334	0	182.1011392	5.055766702	11.75879839
TCGA-BH-A0H9	0.01989297	0.022258993	11.85645861	3.25837761	7.471528336	11.51536881	0.020398188	76.65218424	6.141544006	24.19208277
TCGA-E9-A22D	0.105225094	0	16.92731166	2.490469666	9.25409786	9.800008454	0	138.5272862	2.665455995	25.28483231
TCGA-BH-A0C0	0	0.051136804	19.39342842	4.990432908	13.73082411	41.56772449	0	203.0049099	1.101074316	22.79578498
TCGA-AR-A1AT	0.023701294	0	32.4015564	2.949511683	5.770770868	10.35535178	0.024303231	90.97958992	1.600589821	27.11517523
TCGA-A8-A095	0.018178626	0	16.14738784	15.23660427	7.869083111	17.34345097	0	39.38920334	8.303627892	19.13327179
TCGA-E9-A228	0.006834907	0.030591341	51.88456801	2.655933986	7.52450476	19.41392318	0.042050954	109.4269029	2.022596862	39.22207165
TCGA-BH-A1EU	0.025755806	0	24.70266991	0.253374374	9.544695937	18.93514345	0	63.1390888	17.14421083	46.68924895
TCGA-BH-A0W5	0.017517971	0.019601517	14.68401178	0.835820645	6.058992073	17.0830346	0	138.062846	5.638953821	20.98315832
TCGA-A2-A25B	0	0	12.53617817	5.966941603	2.940102936	7.481856337	0.033618976	229.1410812	10.22487331	19.49206001
TCGA-3C-AALJ	0.022417907	0	12.36206352	19.29703819	6.26817133	18.96297883	0	22.03084867	3.148312048	40.19729171
TCGA-E2-A105	0	0	57.13130796	1.170524289	3.813512697	4.680217913	0	172.3772672	3.09411617	12.46410145
TCGA-A8-A07B	0	0	13.33031542	0.563237757	1.800302235	10.29509426	0	41.84065465	2.226507879	11.02943815
TCGA-A8-A08X	0	0	14.94944501	59.19210019	5.014873692	9.144789452	0	218.5850843	4.021544929	24.20985323
TCGA-D8-A1XW	0	0	11.02380665	6.376776859	2.130351672	34.69668627	0.014640294	33.19180111	12.11768138	40.8573089
TCGA-E2-A14U	0.016333611	0	12.70038872	0.032136586	8.421657249	25.17612819	0.016748433	53.74836578	6.084260179	20.48637821
TCGA-A1-A0SE	0.01627535	0	18.88173677	0.792543469	4.414993069	18.27680378	0	59.44791168	5.795799833	12.37583789
TCGA-BH-A0BF	0	0	19.50843392	11.49617201	7.318384283	15.09040253	0	152.8893082	3.276757801	49.49265295
TCGA-B6-A1KC	0	0.030827593	26.63773059	0.07453392	1.763878267	1.713850859	0.014125236	176.9788744	1.529896568	10.90561571
TCGA-GM-A3XG	0	0	9.387543806	0.084141664	8.278812087	11.53034148	0	19.90530961	7.444526837	22.52523004
TCGA-A2-A0SY	0	0	13.01450462	0.754610786	3.837316694	8.410327867	0.016217567	9.980790184	6.480693439	36.05526951
TCGA-AO-A03V	0.009614242	0	15.00241829	0.226993728	3.982968756	13.32313547	0	111.3739483	5.087356965	9.840489278
TCGA-E2-A14O	0	0	36.90333283	6.061145634	6.177938336	16.78303787	0.035049665	236.6593627	0.929153037	10.83860189
TCGA-BH-A0E7	0.044212756	0.016490439	9.214490673	0.579927729	3.591445216	1.795263198	0	75.61431006	1.730476415	4.720899279
TCGA-BH-A0W7	0.009856201	0.022056948	21.28931253	3.665125807	6.181696909	20.75979545	0	60.08614592	5.15712608	34.30118443
TCGA-A2-A0SW	0.010690355	0.023923682	29.64254627	148.4432899	7.331022619	30.30940446	0.043847426	133.7313572	3.328193483	53.3561568
TCGA-A8-A09I	0.00478047	0	48.32101352	53.72968671	5.624540343	9.724205763	0.049018783	185.6054609	2.276960739	20.41409484
TCGA-A8-A07Z	0.048852642	0	9.33424421	1.850275225	2.328793492	19.36058216	0	684.6692567	0.778833666	15.57447612
TCGA-BH-A1FM	0	0	19.18498832	45.24389811	3.946305269	1.451816288	0	313.7425528	3.557241321	13.76955461
TCGA-BH-A0C1	0.008294593	0.018562266	12.66405127	27.45792514	2.53198639	30.78107759	0.017010499	36.79364373	1.988006806	24.42553083
TCGA-E2-A109	0.070416089	0.192600743	59.98192293	22.42112623	3.592540953	8.315975693	0.01604543	356.2185978	1.30480534	17.52001814
TCGA-PE-A5DC	0.020335724	0.113772037	11.28891038	0.300080967	4.912201198	11.00538312	0.020852187	51.40948849	1.733936744	40.55836563
TCGA-E2-A14N	0.010358242	0	5.023919301	8.467878527	5.039603452	11.37295375	0.233668784	180.65348	6.345689341	6.430719426
TCGA-A1-A0SH	0.014546915	0	4.165447759	0.271901788	2.108330383	6.936932919	0	207.3541641	4.914499055	19.62117844
TCGA-A2-A3XX	0.008104389	0	3.492948292	7.039932719	4.500880301	23.24617408	0	32.60771896	1.287687649	89.57106182
TCGA-D8-A27K	0	0.018134587	11.37473655	3.124966721	6.66222232	15.4255239	0.016618574	43.880194	7.034315528	14.11617359
TCGA-A1-A0SF	0	0	11.68980632	0.060742408	3.867320265	33.5159423	0	6.256135763	7.115528569	29.67624823
TCGA-A2-A0CO	0	0	17.46955743	0.350763987	8.502697196	29.747424	0.06093519	79.7781645	13.63260838	47.05354941
TCGA-5L-AAT1	0	0	7.92429173	16.79001832	10.14820153	21.40952888	0.084954888	27.9161651	1.573145601	56.71265353
TCGA-A2-A0YL	0.008252937	0	22.27249088	1.006741015	4.939746019	21.31307842	0	30.51484213	9.044501918	34.39915738
TCGA-C8-A12Y	0	0.076064943	7.190258566	2.855578341	6.582864529	15.5328642	0	100.6265426	3.530152971	18.2088397
TCGA-5L-AAT0	0	0	12.42097737	1.715008581	4.686716701	20.16616495	0	10.35918136	6.743149976	20.90209249
TCGA-A8-A09E	0.009706845	0	7.160830321	13.62666579	2.772187499	40.32915782	0	180.526545	1.646625041	8.721124428
TCGA-A2-A0YI	0	0	32.53097527	0.510360434	4.965809403	28.92515334	0.0295535	84.4456527	6.466381647	29.96688221
TCGA-A2-A3XW	0	0	7.639207359	3.982741461	4.656450932	17.27005378	0	40.86496574	3.393075326	68.74548563
TCGA-BH-A1EX	0	0	6.8169521	158.5363078	3.460560422	17.90751651	0.047631863	73.76588308	6.988547191	25.57949118
TCGA-A2-A0T3	0	0	16.47320585	14.18991791	4.168624047	58.20583108	0	95.82132382	5.606414181	8.966928464
TCGA-BH-A0BV	0.009624606	0	21.05330243	0.331389367	2.57587845	33.07799448	0	147.2857721	3.180870595	15.51070663
TCGA-A8-A09D	0	0	13.3401611	6.898796665	8.088768068	20.04533365	0	308.2829901	25.5325466	43.24096184
TCGA-E2-A1LG	0	0	17.85533945	0.702519176	3.651843633	5.378216219	0.085311313	18.45831654	1.122712335	22.75908418
TCGA-AO-A0JI	0.048045834	0	12.32237978	0.321404679	2.136274852	1.279794122	0	32.6988906	8.876658541	4.448601763
TCGA-A2-A0SX	0	0	11.0820773	11.26597599	7.705151738	19.91703547	0	46.93717955	7.429080578	43.66559538
TCGA-A2-A0YF	0.158266004	0.076995561	13.13249892	0.886785625	7.004663087	10.05425225	0	250.2880598	12.449383	16.50028506
TCGA-AO-A0JB	0	0	3.758415926	1.427096833	4.793805322	13.12801885	0.035000072	132.7073868	1.699763165	26.44964097
TCGA-BH-A0HY	0	0	10.43425152	2.590093912	2.726137409	2.330585257	0.050619891	22.93655985	2.428856436	7.467479778
TCGA-AO-A0JC	0	0	16.5902583	2.333336341	14.97600489	10.26182677	0.084964259	14.62971394	1.868316454	42.34169247
TCGA-AR-A24K	0	0	21.17995491	1.109584941	6.798641579	1.230346438	0.014278414	560.5852425	2.524266204	6.515558721
TCGA-AR-A24W	0	0	17.81128758	0.069789406	3.745734292	14.05731298	0	25.15026609	11.78961358	22.88037163
TCGA-BH-A18V	0	0	14.4326158	310.8266904	9.898160367	38.64983366	0.166829751	110.5754557	3.1650313	32.88338473
TCGA-BH-A0HW	0.072447386	0.048638465	22.28697669	0.826738679	2.366378075	11.06091621	0	151.2854477	0.564519086	4.122025326
TCGA-E2-A15T	0.016074994	0.017986916	17.35380969	4.775791051	1.597871456	14.08845266	0	134.6966494	2.945731193	10.44574766
TCGA-BH-A18U	0.024921409	0	35.23683825	44.79181848	5.277621119	6.417024831	0.017036223	699.899184	3.76923476	23.53110669
TCGA-BH-A0B8	0	0	13.53875293	1.817615036	5.931401616	15.51956757	0	106.2145181	4.149781823	10.24775293
TCGA-BH-A0B9	0	0	5.705171577	1.456533591	10.72501848	42.61388303	0	33.58799498	5.717190264	26.62498003
TCGA-AR-A2LM	0.01457832	0	11.5055319	0.953710715	3.1662065	17.68758745	0.014948563	34.42814024	8.613717226	17.5898873
TCGA-AO-A0J4	0	0	13.32152837	12.0370301	5.312129011	30.0215298	0.060669894	113.1541832	16.39283256	14.87365063
TCGA-A2-A259	0.015266646	0	18.98915631	1.937407095	2.839232382	4.919555051	0	90.32735047	5.406509248	16.48172298
TCGA-E2-A1LS	0	0	2.998142462	1.161266229	1.085528638	39.14138321	0.015225413	1.347031668	1.381749529	43.19802069
TCGA-BH-A0HA	0	0	5.133071468	0.178703494	4.042784908	4.04537396	0	33.21084337	4.378383333	19.71204479
TCGA-D8-A1JG	0.568548977	0	10.94295265	93.35566498	4.621079455	16.92561853	0.012955296	316.6539851	2.323169909	22.4763677
TCGA-AO-A0J9	0	0.032289102	9.42159097	0.255493663	13.25019933	22.63798331	0	52.31861184	16.18581125	105.9070334
TCGA-A8-A06T	0.006872845	0	17.31037382	0.574702425	6.711208183	4.291019268	0.014094787	603.7329112	1.675565211	8.497059907
TCGA-A2-A0CZ	0.029206299	0	11.45256171	18.18728128	4.424422483	20.53072601	0	26.20375856	7.228471269	43.74889802
TCGA-BH-A0H5	0.009691264	0	11.09448874	0.181143016	14.85380302	24.17124821	0.019874784	44.70191721	4.855562681	32.06410351
TCGA-E2-A1B0	0.004410792	0	38.01144032	39.20416966	5.138674592	12.41382229	0	572.1130898	2.732173013	18.18282515
TCGA-AO-A12G	0.00834949	0	10.18449082	2.193101711	3.905218531	35.13454893	0	158.9643424	1.742418779	12.56423812
TCGA-E2-A15J	0	0	8.311881466	1.735852073	11.01761775	5.218723442	0	245.7260151	6.395275442	7.869612452
TCGA-A8-A076	0.028284734	0	30.26976918	95.31552058	6.127931709	12.77596233	0.014501538	133.2851355	2.466179696	23.40080902
TCGA-BH-A1FR	0	0	14.82626477	0.46519249	2.803756029	11.59341073	0	64.8700329	1.943769165	8.00088879
TCGA-BH-A0DO	0	0.020152649	32.02537355	0.248051484	5.959849068	38.71894664	0.01846793	39.87119967	9.601206841	14.5194559
TCGA-E2-A1L6	0.007808635	0	8.005693405	1.13690556	6.86716486	6.184140576	0	66.65973725	7.102879987	13.19757054
TCGA-AR-A2LK	0.007561109	0.016920819	100.734792	3.711706155	4.105416936	13.87237137	0.015506274	106.3999644	2.768426759	13.77110929
TCGA-A2-A0SU	0	0	6.947932038	1.318765344	2.948741035	46.16564577	0	270.2852211	1.468276512	13.17438144
TCGA-AR-A5QM	0.01108918	0	13.52301917	1.112723204	8.363076337	25.49649655	0	21.64313405	9.671767612	26.56540679
TCGA-A2-A0CY	0	0	12.08213117	0.404710929	6.498674918	10.52651257	0	52.79288961	0.474278188	40.16210458
TCGA-BH-A1FL	0.014792353	0	25.33576606	3.274216089	5.4957264	24.26124971	0.015168032	14.55834067	9.199911338	13.65686999
TCGA-D8-A1XO	0	0	9.329856183	0.169123299	4.709843238	14.4974329	0	20.77577222	12.08402308	9.986008668
TCGA-AO-A0JL	0	0.074230015	2.839623149	0.53297402	2.420251108	9.395733205	0.068024543	7.544863135	1.443831768	22.49869591
TCGA-A2-A04X	0.007906851	0	18.51188067	9.341876122	7.683711312	13.33548323	0	165.1831962	0.916377638	18.12162479
TCGA-BH-A1FU	0	0	22.01937908	149.0532994	2.911981763	6.385046792	0.042521364	343.9546751	4.728030602	23.64152697
TCGA-D8-A1JB	0	0	17.61698064	0.345817972	5.635848821	23.20353966	0.072091154	79.81083666	6.645326462	19.00882867
TCGA-E2-A15I	0	0	18.18151759	0.827408379	5.663448816	9.621883066	0	31.54557343	16.68072277	13.39433058
TCGA-BH-A18Q	0.010481362	0	9.075046239	1.60853267	2.49149825	22.4987453	0.042990223	19.37716968	10.90087663	21.84773808
TCGA-BH-A1EW	0	0	19.19863017	1.474599629	2.847765638	15.61185395	0.05763812	248.6919356	7.417465113	23.06477513
TCGA-AR-A0TY	0.953428893	0.264639375	31.45957002	19.1369195	2.499442416	2.328846459	0	90.46952066	0.902920732	115.1187269
TCGA-AR-A2LL	0.008895328	0	37.01230193	0.385036762	9.773793313	26.76893196	0	49.72731637	1.306599471	17.4223246
TCGA-D8-A13Y	0	0.192061596	62.23723442	0.919339174	3.359366673	26.04506051	0.097780919	95.23261504	3.836529553	36.91754944
TCGA-A2-A0CX	0.070804542	0	13.70624405	9.481707603	4.930416424	14.90413064	0.072602753	361.8414333	7.316602976	23.96340859
